Wavelength [nm], absorption
529.02790, 0.77878069
529.05291, 0.77614151
529.07791, 0.77360478
529.10291, 0.77118749
529.12791, 0.76890618
529.15292, 0.76677683
529.17792, 0.76481460
529.20292, 0.76303374
529.22792, 0.76144736
529.25293, 0.76006731
529.27793, 0.75890399
529.30293, 0.75796624
529.32793, 0.75726121
529.35294, 0.75679427
529.37794, 0.75656892
529.40294, 0.75658674
529.42794, 0.75684737
529.45295, 0.75734850
529.47795, 0.75808589
529.50295, 0.75905344
529.52795, 0.76024325
529.55296, 0.76164572
529.57796, 0.76324969
529.60296, 0.76504255
529.62796, 0.76701041
529.65297, 0.76913829
529.67797, 0.77141023
529.70297, 0.77380957
529.72797, 0.77631904
529.75298, 0.77892100
529.77798, 0.78159759
529.80298, 0.78433091
529.82798, 0.78710319
529.85299, 0.78989690
529.87799, 0.79269493
529.90299, 0.79548068
529.92799, 0.79823813
529.95300, 0.80095200
529.97800, 0.80360775
530.00300, 0.80619165
530.02800, 0.80869082
530.05301, 0.81109326
530.07801, 0.81338783
530.10301, 0.81556428
530.12801, 0.81761319
530.15302, 0.81952599
530.17802, 0.82129492
530.20302, 0.82291297
530.22802, 0.82437389
530.25303, 0.82567211
530.27803, 0.82680271
530.30303, 0.82776139
530.32803, 0.82854445
530.35304, 0.82914871
530.37804, 0.82957154
530.40304, 0.82981081
530.42804, 0.82986488
530.45305, 0.82973258
530.47805, 0.82941325
530.50305, 0.82890669
530.52805, 0.82821325
530.55306, 0.82733377
530.57806, 0.82626968
530.60306, 0.82502303
530.62806, 0.82359648
530.65307, 0.82199345
530.67807, 0.82021807
530.70307, 0.81827534
530.72807, 0.81617111
530.75308, 0.81391223
530.77808, 0.81150654
530.80308, 0.80896297
530.82808, 0.80629157
530.85309, 0.80350359
530.87809, 0.80061149
530.90309, 0.79762897
530.92809, 0.79457096
530.95310, 0.79145362
530.97810, 0.78829431
531.00310, 0.78511150
531.02810, 0.78192469
531.05311, 0.77875433
531.07811, 0.77562163
531.10311, 0.77254838
531.12811, 0.76955682
531.15312, 0.76666935
531.17812, 0.76390829
531.20312, 0.76129566
531.22812, 0.75885284
531.25313, 0.75660035
531.27813, 0.75455749
531.30313, 0.75274211
531.32813, 0.75117032
531.35314, 0.74985623
531.37814, 0.74881173
531.40314, 0.74804627
531.42814, 0.74756676
531.45315, 0.74737737
531.47815, 0.74747952
531.50315, 0.74787185
531.52815, 0.74855020
531.55316, 0.74950774
531.57816, 0.75073502
531.60316, 0.75222019
531.62816, 0.75394918
531.65317, 0.75590589
531.67817, 0.75807249
531.70317, 0.76042966
531.72817, 0.76295691
531.75318, 0.76563282
531.77818, 0.76843536
531.80318, 0.77134216
531.82818, 0.77433078
531.85319, 0.77737894
531.87819, 0.78046476
531.90319, 0.78356695
531.92819, 0.78666500
531.95320, 0.78973929
531.97820, 0.79277124
532.00320, 0.79574339
532.02820, 0.79863943
532.05321, 0.80144430
532.07821, 0.80414416
532.10321, 0.80672638
532.12821, 0.80917956
532.15322, 0.81149348
532.17822, 0.81365903
532.20322, 0.81566818
532.22822, 0.81751392
532.25323, 0.81919020
532.27823, 0.82069186
532.30323, 0.82201455
532.32823, 0.82315470
532.35324, 0.82410946
532.37824, 0.82487664
532.40324, 0.82545464
532.42824, 0.82584249
532.45325, 0.82603973
532.47825, 0.82604646
532.50325, 0.82586327
532.52825, 0.82549130
532.55326, 0.82493218
532.57826, 0.82418809
532.60326, 0.82326174
532.62826, 0.82215645
532.65327, 0.82087610
532.67827, 0.81942525
532.70327, 0.81780912
532.72827, 0.81603366
532.75328, 0.81410559
532.77828, 0.81203241
532.80328, 0.80982249
532.82828, 0.80748506
532.85329, 0.80503027
532.87829, 0.80246916
532.90329, 0.79981373
532.92829, 0.79707687
532.95330, 0.79427240
532.97830, 0.79141501
533.00330, 0.78852018
533.02830, 0.78560415
533.05331, 0.78268382
533.07831, 0.77977664
533.10331, 0.77690048
533.12831, 0.77407349
533.15332, 0.77131394
533.17832, 0.76864006
533.20332, 0.76606982
533.22832, 0.76362078
533.25333, 0.76130987
533.27833, 0.75915321
533.30333, 0.75716587
533.32833, 0.75536175
533.35334, 0.75375335
533.37834, 0.75235167
533.40334, 0.75116598
533.42834, 0.75020382
533.45335, 0.74947080
533.47835, 0.74897062
533.50335, 0.74870499
533.52835, 0.74867366
533.55336, 0.74887441
533.57836, 0.74930311
533.60336, 0.74995386
533.62836, 0.75081899
533.65337, 0.75188930
533.67837, 0.75315412
533.70337, 0.75460151
533.72837, 0.75621843
533.75338, 0.75799089
533.77838, 0.75990418
533.80338, 0.76194300
533.82838, 0.76409168
533.85339, 0.76633430
533.87839, 0.76865490
533.90339, 0.77103759
533.92839, 0.77346673
533.95340, 0.77592700
533.97840, 0.77840354
534.00340, 0.78088201
534.02840, 0.78334871
534.05341, 0.78579060
534.07841, 0.78819537
534.10341, 0.79055144
534.12841, 0.79284803
534.15342, 0.79507511
534.17842, 0.79722344
534.20342, 0.79928456
534.22842, 0.80125076
534.25343, 0.80311504
534.27843, 0.80487112
534.30343, 0.80651339
534.32843, 0.80803691
534.35344, 0.80943730
534.37844, 0.81071082
534.40344, 0.81185423
534.42844, 0.81286484
534.45345, 0.81374044
534.47845, 0.81447930
534.50345, 0.81508014
534.52845, 0.81554210
534.55346, 0.81586473
534.57846, 0.81604802
534.60346, 0.81609233
534.62846, 0.81599843
534.65347, 0.81576750
534.67847, 0.81540110
534.70347, 0.81490123
534.72847, 0.81427030
534.75348, 0.81351115
534.77848, 0.81262708
534.80348, 0.81162186
534.82848, 0.81049971
534.85349, 0.80926538
534.87849, 0.80792412
534.90349, 0.80648169
534.92849, 0.80494440
534.95350, 0.80331907
534.97850, 0.80161308
535.00350, 0.79983433
535.02850, 0.79799123
535.05351, 0.79609268
535.07851, 0.79414808
535.10351, 0.79216724
535.12851, 0.79016034
535.15352, 0.78813793
535.17852, 0.78611080
535.20352, 0.78408993
535.22852, 0.78208643
535.25353, 0.78011143
535.27853, 0.77817600
535.30353, 0.77629103
535.32853, 0.77446714
535.35354, 0.77271459
535.37854, 0.77104315
535.40354, 0.76946201
535.42854, 0.76797971
535.45355, 0.76660400
535.47855, 0.76534181
535.50355, 0.76419914
535.52855, 0.76318105
535.55356, 0.76229154
535.57856, 0.76153359
535.60356, 0.76090914
535.62856, 0.76041904
535.65357, 0.76006309
535.67857, 0.75984012
535.70357, 0.75974794
535.72857, 0.75978347
535.75358, 0.75994279
535.77858, 0.76022119
535.80358, 0.76061329
535.82858, 0.76111313
535.85359, 0.76171421
535.87859, 0.76240966
535.90359, 0.76319230
535.92859, 0.76405472
535.95360, 0.76498941
535.97860, 0.76598881
536.00360, 0.76704541
536.02860, 0.76815180
536.05361, 0.76930077
536.07861, 0.77048533
536.10361, 0.77169878
536.12861, 0.77293474
536.15362, 0.77418718
536.17862, 0.77545045
536.20362, 0.77671926
536.22862, 0.77798874
536.25363, 0.77925437
536.27863, 0.78051204
536.30363, 0.78175800
536.32863, 0.78298882
536.35364, 0.78420142
536.37864, 0.78539300
536.40364, 0.78656104
536.42864, 0.78770326
536.45365, 0.78881756
536.47865, 0.78990205
536.50365, 0.79095497
536.52865, 0.79197468
536.55366, 0.79295963
536.57866, 0.79390834
536.60366, 0.79481935
536.62866, 0.79569124
536.65367, 0.79652261
536.67867, 0.79731202
536.70367, 0.79805802
536.72867, 0.79875915
536.75368, 0.79941391
536.77868, 0.80002078
536.80368, 0.80057822
536.82868, 0.80108467
536.85369, 0.80153856
536.87869, 0.80193833
536.90369, 0.80228245
536.92869, 0.80256941
536.95370, 0.80279779
536.97870, 0.80296621
537.00370, 0.80307341
537.02870, 0.80311824
537.05371, 0.80309969
537.07871, 0.80301691
537.10371, 0.80286924
537.12871, 0.80265621
537.15372, 0.80237758
537.17872, 0.80203334
537.20372, 0.80162376
537.22872, 0.80114934
537.25373, 0.80061091
537.27873, 0.80000955
537.30373, 0.79934667
537.32873, 0.79862399
537.35374, 0.79784351
537.37874, 0.79700758
537.40374, 0.79611884
537.42874, 0.79518022
537.45375, 0.79419498
537.47875, 0.79316663
537.50375, 0.79209895
537.52875, 0.79099600
537.55376, 0.78986204
537.57876, 0.78870154
537.60376, 0.78751917
537.62876, 0.78631973
537.65377, 0.78510816
537.67877, 0.78388948
537.70377, 0.78266879
537.72877, 0.78145119
537.75378, 0.78024178
537.77878, 0.77904563
537.80378, 0.77786773
537.82878, 0.77671296
537.85379, 0.77558607
537.87879, 0.77449164
537.90379, 0.77343406
537.92879, 0.77241751
537.95380, 0.77144592
537.97880, 0.77052300
538.00380, 0.76965215
538.02880, 0.76883652
538.05381, 0.76807895
538.07881, 0.76738202
538.10381, 0.76674797
538.12881, 0.76617878
538.15382, 0.76567612
538.17882, 0.76524138
538.20382, 0.76487567
538.22882, 0.76457982
538.25383, 0.76435441
538.27883, 0.76419974
538.30383, 0.76411590
538.32883, 0.76410273
538.35384, 0.76415985
538.37884, 0.76428667
538.40384, 0.76448239
538.42884, 0.76474603
538.45385, 0.76507641
538.47885, 0.76547216
538.50385, 0.76593176
538.52885, 0.76645349
538.55386, 0.76703547
538.57886, 0.76767566
538.60386, 0.76837184
538.62886, 0.76912164
538.65387, 0.76992253
538.67887, 0.77077181
538.70387, 0.77166661
538.72887, 0.77260393
538.75388, 0.77358060
538.77888, 0.77459331
538.80388, 0.77563859
538.82888, 0.77671284
538.85389, 0.77781234
538.87889, 0.77893325
538.90389, 0.78007160
538.92889, 0.78122335
538.95390, 0.78238436
538.97890, 0.78355042
539.00390, 0.78471729
539.02890, 0.78588068
539.05391, 0.78703628
539.07891, 0.78817979
539.10391, 0.78930695
539.12891, 0.79041352
539.15392, 0.79149533
539.17892, 0.79254829
539.20392, 0.79356841
539.22892, 0.79455183
539.25393, 0.79549481
539.27893, 0.79639377
539.30393, 0.79724530
539.32893, 0.79804617
539.35394, 0.79879333
539.37894, 0.79948397
539.40394, 0.80011547
539.42894, 0.80068542
539.45395, 0.80119167
539.47895, 0.80163230
539.50395, 0.80200561
539.52895, 0.80231017
539.55396, 0.80254477
539.57896, 0.80270847
539.60396, 0.80280054
539.62896, 0.80282054
539.65397, 0.80276822
539.67897, 0.80264359
539.70397, 0.80244691
539.72897, 0.80217862
539.75398, 0.80183943
539.77898, 0.80143023
539.80398, 0.80095213
539.82898, 0.80040645
539.85399, 0.79979469
539.87899, 0.79911854
539.90399, 0.79837986
539.92899, 0.79758068
539.95400, 0.79672322
539.97900, 0.79580980
540.00400, 0.79484293
540.02900, 0.79382524
540.05401, 0.79275947
540.07901, 0.79164852
540.10401, 0.79049536
540.12901, 0.78930311
540.15402, 0.78807496
540.17902, 0.78681421
540.20402, 0.78552425
540.22902, 0.78420857
540.25403, 0.78287073
540.27903, 0.78151438
540.30403, 0.78014325
540.32903, 0.77876116
540.35404, 0.77737200
540.37904, 0.77597975
540.40404, 0.77458849
540.42904, 0.77320235
540.45405, 0.77182558
540.47905, 0.77046251
540.50405, 0.76911755
540.52905, 0.76779522
540.55406, 0.76650011
540.57906, 0.76523692
540.60406, 0.76401042
540.62906, 0.76282548
540.65407, 0.76168703
540.67907, 0.76060007
540.70407, 0.75956964
540.72907, 0.75860084
540.75408, 0.75769877
540.77908, 0.75686851
540.80408, 0.75611513
540.82908, 0.75544362
540.85409, 0.75485887
540.87909, 0.75436562
540.90409, 0.75396844
540.92909, 0.75367166
540.95410, 0.75347934
540.97910, 0.75339519
541.00410, 0.75342257
541.02910, 0.75356436
541.05411, 0.75382300
541.07911, 0.75420034
541.10411, 0.75469768
541.12911, 0.75531565
541.15412, 0.75605422
541.17912, 0.75691264
541.20412, 0.75788940
541.22912, 0.75898226
541.25413, 0.76018815
541.27913, 0.76150324
541.30413, 0.76292292
541.32913, 0.76444180
541.35414, 0.76605374
541.37914, 0.76775191
541.40414, 0.76952880
541.42914, 0.77137626
541.45415, 0.77328563
541.47915, 0.77524771
541.50415, 0.77725290
541.52915, 0.77929126
541.55416, 0.78135256
541.57916, 0.78342640
541.60416, 0.78550227
541.62916, 0.78756962
541.65417, 0.78961795
541.67917, 0.79163687
541.70417, 0.79361620
541.72917, 0.79554598
541.75418, 0.79741657
541.77918, 0.79921869
541.80418, 0.80094343
541.82918, 0.80258235
541.85419, 0.80412744
541.87919, 0.80557120
541.90419, 0.80690663
541.92919, 0.80812723
541.95420, 0.80922705
541.97920, 0.81020064
542.00420, 0.81104310
542.02920, 0.81175005
542.05421, 0.81231762
542.07921, 0.81274247
542.10421, 0.81302178
542.12921, 0.81315321
542.15422, 0.81313495
542.17922, 0.81296569
542.20422, 0.81264462
542.22922, 0.81217142
542.25423, 0.81154629
542.27923, 0.81076996
542.30423, 0.80984365
542.32923, 0.80876915
542.35424, 0.80754876
542.37924, 0.80618536
542.40424, 0.80468242
542.42924, 0.80304398
542.45425, 0.80127469
542.47925, 0.79937985
542.50425, 0.79736535
542.52925, 0.79523778
542.55426, 0.79300436
542.57926, 0.79067299
542.60426, 0.78825221
542.62926, 0.78575126
542.65427, 0.78318000
542.67927, 0.78054895
542.70427, 0.77786922
542.72927, 0.77515254
542.75428, 0.77241114
542.77928, 0.76965777
542.80428, 0.76690563
542.82928, 0.76416828
542.85429, 0.76145961
542.87929, 0.75879372
542.90429, 0.75618486
542.92929, 0.75364733
542.95430, 0.75119538
542.97930, 0.74884312
543.00430, 0.74660438
543.02930, 0.74449263
543.05431, 0.74252085
543.07931, 0.74070142
543.10431, 0.73904603
543.12931, 0.73756553
543.15432, 0.73626986
543.17932, 0.73516793
543.20432, 0.73426754
543.22932, 0.73357528
543.25433, 0.73309648
543.27933, 0.73283513
543.30433, 0.73279380
543.32933, 0.73297367
543.35434, 0.73337444
543.37934, 0.73399436
543.40434, 0.73483020
543.42934, 0.73587731
543.45435, 0.73712961
543.47935, 0.73857970
543.50435, 0.74021885
543.52935, 0.74203714
543.55436, 0.74402350
543.57936, 0.74616585
543.60436, 0.74845119
543.62936, 0.75086573
543.65437, 0.75339499
543.67937, 0.75602394
543.70437, 0.75873714
543.72937, 0.76151886
543.75438, 0.76435321
543.77938, 0.76722425
543.80438, 0.77011613
543.82938, 0.77301319
543.85439, 0.77590006
543.87939, 0.77876176
543.90439, 0.78158379
543.92939, 0.78435219
543.95440, 0.78705359
543.97940, 0.78967529
544.00440, 0.79220530
544.02940, 0.79463232
544.05441, 0.79694583
544.07941, 0.79913604
544.10441, 0.80119392
544.12941, 0.80311122
544.15442, 0.80488039
544.17942, 0.80649465
544.20442, 0.80794790
544.22942, 0.80923475
544.25443, 0.81035048
544.27943, 0.81129101
544.30443, 0.81205293
544.32943, 0.81263342
544.35444, 0.81303027
544.37944, 0.81324190
544.40444, 0.81326729
544.42944, 0.81310607
544.45445, 0.81275845
544.47945, 0.81222525
544.50445, 0.81150798
544.52945, 0.81060876
544.55446, 0.80953046
544.57946, 0.80827662
544.60446, 0.80685157
544.62946, 0.80526041
544.65447, 0.80350910
544.67947, 0.80160443
544.70447, 0.79955408
544.72947, 0.79736664
544.75448, 0.79505165
544.77948, 0.79261957
544.80448, 0.79008179
544.82948, 0.78745061
544.85449, 0.78473925
544.87949, 0.78196173
544.90449, 0.77913287
544.92949, 0.77626817
544.95450, 0.77338374
544.97950, 0.77049616
545.00450, 0.76762236
545.02950, 0.76477947
545.05451, 0.76198467
545.07951, 0.75925499
545.10451, 0.75660717
545.12951, 0.75405745
545.15452, 0.75162138
545.17952, 0.74931370
545.20452, 0.74714808
545.22952, 0.74513707
545.25453, 0.74329185
545.27953, 0.74162218
545.30453, 0.74013629
545.32953, 0.73884077
545.35454, 0.73774055
545.37954, 0.73683889
545.40454, 0.73613733
545.42954, 0.73563578
545.45455, 0.73533254
545.47955, 0.73522436
545.50455, 0.73530661
545.52955, 0.73557332
545.55456, 0.73601732
545.57956, 0.73663043
545.60456, 0.73740355
545.62956, 0.73832684
545.65457, 0.73938984
545.67957, 0.74058166
545.70457, 0.74189110
545.72957, 0.74330675
545.75458, 0.74481718
545.77958, 0.74641100
545.80458, 0.74807696
545.82958, 0.74980406
545.85459, 0.75158162
545.87959, 0.75339933
545.90459, 0.75524728
545.92959, 0.75711602
545.95460, 0.75899657
545.97960, 0.76088043
546.00460, 0.76275958
546.02960, 0.76462648
546.05461, 0.76647406
546.07961, 0.76829568
546.10461, 0.77008513
546.12961, 0.77183658
546.15462, 0.77354457
546.17962, 0.77520398
546.20462, 0.77680997
546.22962, 0.77835798
546.25463, 0.77984369
546.27963, 0.78126300
546.30463, 0.78261198
546.32963, 0.78388688
546.35464, 0.78508408
546.37964, 0.78620012
546.40464, 0.78723162
546.42964, 0.78817535
546.45465, 0.78902816
546.47965, 0.78978702
546.50465, 0.79044901
546.52965, 0.79101132
546.55466, 0.79147129
546.57966, 0.79182636
546.60466, 0.79207419
546.62966, 0.79221259
546.65467, 0.79223958
546.67967, 0.79215342
546.70467, 0.79195265
546.72967, 0.79163609
546.75468, 0.79120292
546.77968, 0.79065268
546.80468, 0.78998533
546.82968, 0.78920128
546.85469, 0.78830146
546.87969, 0.78728734
546.90469, 0.78616095
546.92969, 0.78492500
546.95470, 0.78358283
546.97970, 0.78213854
547.00470, 0.78059694
547.02970, 0.77896366
547.05471, 0.77724513
547.07971, 0.77544862
547.10471, 0.77358223
547.12971, 0.77165493
547.15472, 0.76967653
547.17972, 0.76765764
547.20472, 0.76560968
547.22972, 0.76354479
547.25473, 0.76147579
547.27973, 0.75941608
547.30473, 0.75737957
547.32973, 0.75538053
547.35474, 0.75343347
547.37974, 0.75155302
547.40474, 0.74975374
547.42974, 0.74804995
547.45475, 0.74645559
547.47975, 0.74498400
547.50475, 0.74364775
547.52975, 0.74245845
547.55476, 0.74142659
547.57976, 0.74056139
547.60476, 0.73987060
547.62976, 0.73936041
547.65477, 0.73903535
547.67977, 0.73889818
547.70477, 0.73894983
547.72977, 0.73918943
547.75478, 0.73961422
547.77978, 0.74021969
547.80478, 0.74099956
547.82978, 0.74194590
547.85479, 0.74304925
547.87979, 0.74429875
547.90479, 0.74568229
547.92979, 0.74718668
547.95480, 0.74879784
547.97980, 0.75050097
548.00480, 0.75228075
548.02980, 0.75412150
548.05481, 0.75600740
548.07981, 0.75792260
548.10481, 0.75985146
548.12981, 0.76177863
548.15482, 0.76368918
548.17982, 0.76556876
548.20482, 0.76740368
548.22982, 0.76918097
548.25483, 0.77088846
548.27983, 0.77251486
548.30483, 0.77404973
548.32983, 0.77548358
548.35484, 0.77680783
548.37984, 0.77801485
548.40484, 0.77909792
548.42984, 0.78005126
548.45485, 0.78086998
548.47985, 0.78155007
548.50485, 0.78208841
548.52985, 0.78248270
548.55486, 0.78273148
548.57986, 0.78283406
548.60486, 0.78279056
548.62986, 0.78260184
548.65487, 0.78226949
548.67987, 0.78179583
548.70487, 0.78118389
548.72987, 0.78043737
548.75488, 0.77956064
548.77988, 0.77855874
548.80488, 0.77743734
548.82988, 0.77620272
548.85489, 0.77486176
548.87989, 0.77342193
548.90489, 0.77189123
548.92989, 0.77027818
548.95490, 0.76859179
548.97990, 0.76684150
549.00490, 0.76503715
549.02990, 0.76318892
549.05491, 0.76130730
549.07991, 0.75940298
549.10491, 0.75748682
549.12991, 0.75556978
549.15492, 0.75366282
549.17992, 0.75177687
549.20492, 0.74992269
549.22992, 0.74811084
549.25493, 0.74635159
549.27993, 0.74465483
549.30493, 0.74303000
549.32993, 0.74148602
549.35494, 0.74003125
549.37994, 0.73867337
549.40494, 0.73741939
549.42994, 0.73627559
549.45495, 0.73524745
549.47995, 0.73433966
549.50495, 0.73355608
549.52995, 0.73289975
549.55496, 0.73237287
549.57996, 0.73197681
549.60496, 0.73171215
549.62996, 0.73157868
549.65497, 0.73157542
549.67997, 0.73170068
549.70497, 0.73195211
549.72997, 0.73232669
549.75498, 0.73282083
549.77998, 0.73343042
549.80498, 0.73415083
549.82998, 0.73497700
549.85499, 0.73590349
549.87999, 0.73692452
549.90499, 0.73803401
549.92999, 0.73922561
549.95500, 0.74049280
549.98000, 0.74182887
550.00500, 0.74322696
550.03000, 0.74468012
550.05501, 0.74618135
550.08001, 0.74772357
550.10501, 0.74929969
550.13001, 0.75090264
550.15502, 0.75252534
550.18002, 0.75416077
550.20502, 0.75580194
550.23002, 0.75744196
550.25503, 0.75907400
550.28003, 0.76069133
550.30503, 0.76228733
550.33003, 0.76385549
550.35504, 0.76538944
550.38004, 0.76688295
550.40504, 0.76832993
550.43004, 0.76972446
550.45505, 0.77106081
550.48005, 0.77233340
550.50505, 0.77353688
550.53005, 0.77466610
550.55506, 0.77571612
550.58006, 0.77668224
550.60506, 0.77756000
550.63006, 0.77834521
550.65507, 0.77903393
550.68007, 0.77962250
550.70507, 0.78010758
550.73007, 0.78048611
550.75508, 0.78075537
550.78008, 0.78091294
550.80508, 0.78095678
550.83008, 0.78088519
550.85509, 0.78069687
550.88009, 0.78039087
550.90509, 0.77996667
550.93009, 0.77942415
550.95510, 0.77876365
550.98010, 0.77798591
551.00510, 0.77709218
551.03010, 0.77608414
551.05511, 0.77496397
551.08011, 0.77373435
551.10511, 0.77239845
