wavelength [nm], relative absorbance
517.35674, 0.88994539
517.37174, 0.88960050
517.38674, 0.88926243
517.40174, 0.88893177
517.41674, 0.88860908
517.43174, 0.88829490
517.44674, 0.88798976
517.46175, 0.88769414
517.47675, 0.88740850
517.49175, 0.88713329
517.50675, 0.88686893
517.52175, 0.88661579
517.53675, 0.88637422
517.55176, 0.88614456
517.56676, 0.88592709
517.58176, 0.88572208
517.59676, 0.88552976
517.61176, 0.88535033
517.62676, 0.88518396
517.64176, 0.88503078
517.65677, 0.88489089
517.67177, 0.88476437
517.68677, 0.88465125
517.70177, 0.88455153
517.71677, 0.88446521
517.73177, 0.88439221
517.74677, 0.88433245
517.76178, 0.88428581
517.77678, 0.88425215
517.79178, 0.88423127
517.80678, 0.88422299
517.82178, 0.88422706
517.83678, 0.88424321
517.85179, 0.88427117
517.86679, 0.88431062
517.88179, 0.88436121
517.89679, 0.88442259
517.91179, 0.88449438
517.92679, 0.88457616
517.94179, 0.88466752
517.95680, 0.88476801
517.97180, 0.88487717
517.98680, 0.88499451
518.00180, 0.88511956
518.01680, 0.88525180
518.03180, 0.88539072
518.04680, 0.88553579
518.06181, 0.88568647
518.07681, 0.88584222
518.09181, 0.88600249
518.10681, 0.88616672
518.12181, 0.88633434
518.13681, 0.88650481
518.15182, 0.88667756
518.16682, 0.88685203
518.18182, 0.88702766
518.19682, 0.88720390
518.21182, 0.88738019
518.22682, 0.88755599
518.24182, 0.88773078
518.25683, 0.88790402
518.27183, 0.88807520
518.28683, 0.88824381
518.30183, 0.88840937
518.31683, 0.88857140
518.33183, 0.88872943
518.34683, 0.88888303
518.36184, 0.88903176
518.37684, 0.88917521
518.39184, 0.88931300
518.40684, 0.88944474
518.42184, 0.88957010
518.43684, 0.88968874
518.45185, 0.88980035
518.46685, 0.88990466
518.48185, 0.89000139
518.49685, 0.89009031
518.51185, 0.89017121
518.52685, 0.89024390
518.54185, 0.89030821
518.55686, 0.89036400
518.57186, 0.89041116
518.58686, 0.89044960
518.60186, 0.89047924
518.61686, 0.89050006
518.63186, 0.89051203
518.64686, 0.89051516
518.66187, 0.89050948
518.67687, 0.89049506
518.69187, 0.89047196
518.70687, 0.89044029
518.72187, 0.89040018
518.73687, 0.89035177
518.75188, 0.89029522
518.76688, 0.89023073
518.78188, 0.89015850
518.79688, 0.89007876
518.81188, 0.88999175
518.82688, 0.88989772
518.84188, 0.88979696
518.85689, 0.88968975
518.87189, 0.88957640
518.88689, 0.88945722
518.90189, 0.88933255
518.91689, 0.88920272
518.93189, 0.88906808
518.94689, 0.88892898
518.96190, 0.88878578
518.97690, 0.88863887
518.99190, 0.88848860
519.00690, 0.88833535
519.02190, 0.88817950
519.03690, 0.88802144
519.05191, 0.88786152
519.06691, 0.88770013
519.08191, 0.88753765
519.09691, 0.88737443
519.11191, 0.88721084
519.12691, 0.88704724
519.14191, 0.88688397
519.15692, 0.88672136
519.17192, 0.88655976
519.18692, 0.88639946
519.20192, 0.88624078
519.21692, 0.88608400
519.23192, 0.88592941
519.24692, 0.88577725
519.26193, 0.88562779
519.27693, 0.88548123
519.29193, 0.88533781
519.30693, 0.88519769
519.32193, 0.88506107
519.33693, 0.88492809
519.35194, 0.88479888
519.36694, 0.88467356
519.38194, 0.88455222
519.39694, 0.88443494
519.41194, 0.88432175
519.42694, 0.88421270
519.44194, 0.88410778
519.45695, 0.88400698
519.47195, 0.88391027
519.48695, 0.88381758
519.50195, 0.88372884
519.51695, 0.88364395
519.53195, 0.88356279
519.54695, 0.88348521
519.56196, 0.88341106
519.57696, 0.88334015
519.59196, 0.88327229
519.60696, 0.88320725
519.62196, 0.88314482
519.63696, 0.88308472
519.65197, 0.88302671
519.66697, 0.88297050
519.68197, 0.88291579
519.69697, 0.88286229
519.71197, 0.88280967
519.72697, 0.88275759
519.74197, 0.88270574
519.75698, 0.88265375
519.77198, 0.88260129
519.78698, 0.88254798
519.80198, 0.88249347
519.81698, 0.88243739
519.83198, 0.88237938
519.84698, 0.88231906
519.86199, 0.88225608
519.87699, 0.88219006
519.89199, 0.88212066
519.90699, 0.88204751
519.92199, 0.88197027
519.93699, 0.88188860
519.95200, 0.88180216
519.96700, 0.88171065
519.98200, 0.88161375
519.99700, 0.88151116
520.01200, 0.88140262
520.02700, 0.88128785
520.04200, 0.88116661
520.05701, 0.88103867
520.07201, 0.88090383
520.08701, 0.88076189
520.10201, 0.88061268
520.11701, 0.88045607
520.13201, 0.88029193
520.14701, 0.88012016
520.16202, 0.87994070
520.17702, 0.87975348
520.19202, 0.87955850
520.20702, 0.87935576
520.22202, 0.87914528
520.23702, 0.87892714
520.25203, 0.87870141
520.26703, 0.87846822
520.28203, 0.87822770
520.29703, 0.87798003
520.31203, 0.87772541
520.32703, 0.87746406
520.34203, 0.87719625
520.35704, 0.87692226
520.37204, 0.87664240
520.38704, 0.87635700
520.40204, 0.87606643
520.41704, 0.87577108
520.43204, 0.87547136
520.44704, 0.87516771
520.46205, 0.87486060
520.47705, 0.87455050
520.49205, 0.87423792
520.50705, 0.87392338
520.52205, 0.87360744
520.53705, 0.87329065
520.55206, 0.87297358
520.56706, 0.87265683
520.58206, 0.87234101
520.59706, 0.87202673
520.61206, 0.87171463
520.62706, 0.87140533
520.64206, 0.87109948
520.65707, 0.87079774
520.67207, 0.87050075
520.68707, 0.87020916
520.70207, 0.86992365
520.71707, 0.86964484
520.73207, 0.86937340
520.74707, 0.86910998
520.76208, 0.86885519
520.77708, 0.86860969
520.79208, 0.86837407
520.80708, 0.86814894
520.82208, 0.86793489
520.83708, 0.86773250
520.85209, 0.86754230
520.86709, 0.86736485
520.88209, 0.86720064
520.89709, 0.86705017
520.91209, 0.86691390
520.92709, 0.86679225
520.94209, 0.86668564
520.95710, 0.86659443
520.97210, 0.86651898
520.98710, 0.86645958
521.00210, 0.86641652
521.01710, 0.86639004
521.03210, 0.86638033
521.04710, 0.86638755
521.06211, 0.86641184
521.07711, 0.86645328
521.09211, 0.86651191
521.10711, 0.86658772
521.12211, 0.86668068
521.13711, 0.86679070
521.15212, 0.86691766
521.16712, 0.86706138
521.18212, 0.86722163
521.19712, 0.86739817
521.21212, 0.86759069
521.22712, 0.86779883
521.24212, 0.86802219
521.25713, 0.86826035
521.27213, 0.86851282
521.28713, 0.86877907
521.30213, 0.86905853
521.31713, 0.86935061
521.33213, 0.86965463
521.34713, 0.86996993
521.36214, 0.87029576
521.37714, 0.87063137
521.39214, 0.87097595
521.40714, 0.87132866
521.42214, 0.87168863
521.43714, 0.87205497
521.45215, 0.87242674
521.46715, 0.87280298
521.48215, 0.87318270
521.49715, 0.87356490
521.51215, 0.87394855
521.52715, 0.87433259
521.54215, 0.87471595
521.55716, 0.87509755
521.57216, 0.87547629
521.58716, 0.87585106
521.60216, 0.87622074
521.61716, 0.87658422
521.63216, 0.87694036
521.64716, 0.87728804
521.66217, 0.87762614
521.67717, 0.87795354
521.69217, 0.87826913
521.70717, 0.87857180
521.72217, 0.87886048
521.73717, 0.87913408
521.75218, 0.87939156
521.76718, 0.87963188
521.78218, 0.87985403
521.79718, 0.88005704
521.81218, 0.88023995
521.82718, 0.88040184
521.84218, 0.88054183
521.85719, 0.88065906
521.87219, 0.88075272
521.88719, 0.88082205
521.90219, 0.88086632
521.91719, 0.88088486
521.93219, 0.88087703
521.94719, 0.88084225
521.96220, 0.88077999
521.97720, 0.88068979
521.99220, 0.88057122
522.00720, 0.88042392
522.02220, 0.88024760
522.03720, 0.88004200
522.05221, 0.87980696
522.06721, 0.87954235
522.08221, 0.87924812
522.09721, 0.87892428
522.11221, 0.87857091
522.12721, 0.87818815
522.14221, 0.87777621
522.15722, 0.87733537
522.17222, 0.87686596
522.18722, 0.87636840
522.20222, 0.87584315
522.21722, 0.87529077
522.23222, 0.87471184
522.24722, 0.87410706
522.26223, 0.87347714
522.27723, 0.87282289
522.29223, 0.87214516
522.30723, 0.87144488
522.32223, 0.87072303
522.33723, 0.86998063
522.35224, 0.86921878
522.36724, 0.86843863
522.38224, 0.86764137
522.39724, 0.86682824
522.41224, 0.86600055
522.42724, 0.86515962
522.44224, 0.86430684
522.45725, 0.86344362
522.47225, 0.86257142
522.48725, 0.86169173
522.50225, 0.86080607
522.51725, 0.85991599
522.53225, 0.85902305
522.54725, 0.85812884
522.56226, 0.85723498
522.57726, 0.85634308
522.59226, 0.85545479
522.60726, 0.85457173
522.62226, 0.85369555
522.63726, 0.85282790
522.65227, 0.85197041
522.66727, 0.85112472
522.68227, 0.85029243
522.69727, 0.84947516
522.71227, 0.84867449
522.72727, 0.84789198
522.74227, 0.84712916
522.75728, 0.84638755
522.77228, 0.84566861
522.78728, 0.84497377
522.80228, 0.84430444
522.81728, 0.84366195
522.83228, 0.84304762
522.84728, 0.84246269
522.86229, 0.84190837
522.87729, 0.84138578
522.89229, 0.84089602
522.90729, 0.84044010
522.92229, 0.84001897
522.93729, 0.83963352
522.95230, 0.83928456
522.96730, 0.83897283
522.98230, 0.83869900
522.99730, 0.83846367
523.01230, 0.83826733
523.02730, 0.83811043
523.04230, 0.83799330
523.05731, 0.83791623
523.07231, 0.83787938
523.08731, 0.83788286
523.10231, 0.83792667
523.11731, 0.83801075
523.13231, 0.83813492
523.14731, 0.83829895
523.16232, 0.83850249
523.17732, 0.83874512
523.19232, 0.83902633
523.20732, 0.83934554
523.22232, 0.83970205
523.23732, 0.84009511
523.25233, 0.84052388
523.26733, 0.84098743
523.28233, 0.84148475
523.29733, 0.84201475
523.31233, 0.84257630
523.32733, 0.84316814
523.34233, 0.84378898
523.35734, 0.84443744
523.37234, 0.84511210
523.38734, 0.84581144
523.40234, 0.84653392
523.41734, 0.84727790
523.43234, 0.84804172
523.44734, 0.84882367
523.46235, 0.84962196
523.47735, 0.85043479
523.49235, 0.85126031
523.50735, 0.85209663
523.52235, 0.85294183
523.53735, 0.85379397
523.55236, 0.85465108
523.56736, 0.85551116
523.58236, 0.85637223
523.59736, 0.85723226
523.61236, 0.85808922
523.62736, 0.85894111
523.64236, 0.85978589
523.65737, 0.86062156
523.67237, 0.86144610
523.68737, 0.86225753
523.70237, 0.86305389
523.71737, 0.86383321
523.73237, 0.86459360
523.74737, 0.86533315
523.76238, 0.86605003
523.77738, 0.86674242
523.79238, 0.86740856
523.80738, 0.86804672
523.82238, 0.86865526
523.83738, 0.86923254
523.85239, 0.86977703
523.86739, 0.87028724
523.88239, 0.87076174
523.89739, 0.87119917
523.91239, 0.87159827
523.92739, 0.87195781
523.94239, 0.87227667
523.95740, 0.87255380
523.97240, 0.87278822
523.98740, 0.87297906
524.00240, 0.87312553
524.01740, 0.87322690
524.03240, 0.87328256
524.04740, 0.87329198
524.06241, 0.87325473
524.07741, 0.87317046
524.09241, 0.87303894
524.10741, 0.87285999
524.12241, 0.87263358
524.13741, 0.87235973
524.15242, 0.87203859
524.16742, 0.87167038
524.18242, 0.87125542
524.19742, 0.87079415
524.21242, 0.87028707
524.22742, 0.86973480
524.24242, 0.86913803
524.25743, 0.86849755
524.27243, 0.86781424
524.28743, 0.86708908
524.30243, 0.86632311
524.31743, 0.86551747
524.33243, 0.86467338
524.34743, 0.86379214
524.36244, 0.86287512
524.37744, 0.86192376
524.39244, 0.86093958
524.40744, 0.85992418
524.42244, 0.85887920
524.43744, 0.85780636
524.45245, 0.85670741
524.46745, 0.85558420
524.48245, 0.85443860
524.49745, 0.85327253
524.51245, 0.85208796
524.52745, 0.85088689
524.54245, 0.84967137
524.55746, 0.84844348
524.57246, 0.84720532
524.58746, 0.84595902
524.60246, 0.84470672
524.61746, 0.84345058
524.63246, 0.84219278
524.64746, 0.84093550
524.66247, 0.83968091
524.67747, 0.83843121
524.69247, 0.83718856
524.70747, 0.83595513
524.72247, 0.83473307
524.73747, 0.83352451
524.75248, 0.83233156
524.76748, 0.83115631
524.78248, 0.83000079
524.79748, 0.82886704
524.81248, 0.82775702
524.82748, 0.82667267
524.84248, 0.82561588
524.85749, 0.82458849
524.87249, 0.82359228
524.88749, 0.82262897
524.90249, 0.82170023
524.91749, 0.82080767
524.93249, 0.81995282
524.94749, 0.81913713
524.96250, 0.81836202
524.97750, 0.81762878
524.99250, 0.81693866
525.00750, 0.81629281
525.02250, 0.81569230
525.03750, 0.81513812
525.05251, 0.81463118
525.06751, 0.81417228
525.08251, 0.81376213
525.09751, 0.81340138
525.11251, 0.81309054
525.12751, 0.81283005
525.14251, 0.81262026
525.15752, 0.81246142
525.17252, 0.81235366
525.18752, 0.81229703
525.20252, 0.81229149
525.21752, 0.81233688
525.23252, 0.81243296
525.24752, 0.81257938
525.26253, 0.81277570
525.27753, 0.81302138
525.29253, 0.81331578
525.30753, 0.81365817
525.32253, 0.81404772
525.33753, 0.81448352
525.35254, 0.81496455
525.36754, 0.81548972
525.38254, 0.81605783
525.39754, 0.81666762
525.41254, 0.81731773
525.42754, 0.81800671
525.44254, 0.81873307
525.45755, 0.81949520
525.47255, 0.82029143
525.48755, 0.82112005
525.50255, 0.82197924
525.51755, 0.82286714
525.53255, 0.82378183
525.54755, 0.82472133
525.56256, 0.82568360
525.57756, 0.82666657
525.59256, 0.82766809
525.60756, 0.82868602
525.62256, 0.82971814
525.63756, 0.83076221
525.65257, 0.83181596
525.66757, 0.83287711
525.68257, 0.83394334
525.69757, 0.83501234
525.71257, 0.83608175
525.72757, 0.83714924
525.74257, 0.83821245
525.75758, 0.83926906
525.77258, 0.84031671
525.78758, 0.84135310
525.80258, 0.84237590
525.81758, 0.84338284
525.83258, 0.84437165
525.84758, 0.84534010
525.86259, 0.84628600
525.87759, 0.84720719
525.89259, 0.84810155
525.90759, 0.84896703
525.92259, 0.84980160
525.93759, 0.85060331
525.95260, 0.85137026
525.96760, 0.85210062
525.98260, 0.85279262
525.99760, 0.85344457
526.01260, 0.85405486
526.02760, 0.85462193
526.04260, 0.85514434
526.05761, 0.85562070
526.07261, 0.85604975
526.08761, 0.85643027
526.10261, 0.85676118
526.11761, 0.85704147
526.13261, 0.85727023
526.14761, 0.85744666
526.16262, 0.85757006
526.17762, 0.85763982
526.19262, 0.85765546
526.20762, 0.85761658
526.22262, 0.85752292
526.23762, 0.85737430
526.25263, 0.85717065
526.26763, 0.85691204
526.28263, 0.85659862
526.29763, 0.85623065
526.31263, 0.85580853
526.32763, 0.85533273
526.34263, 0.85480386
526.35764, 0.85422262
526.37264, 0.85358982
526.38764, 0.85290637
526.40264, 0.85217330
526.41764, 0.85139172
526.43264, 0.85056286
526.44764, 0.84968803
526.46265, 0.84876864
526.47765, 0.84780621
526.49265, 0.84680231
526.50765, 0.84575864
526.52265, 0.84467695
526.53765, 0.84355909
526.55266, 0.84240697
526.56766, 0.84122258
526.58266, 0.84000798
526.59766, 0.83876530
526.61266, 0.83749670
526.62766, 0.83620444
526.64266, 0.83489079
526.65767, 0.83355810
526.67267, 0.83220873
526.68767, 0.83084510
526.70267, 0.82946965
526.71767, 0.82808487
526.73267, 0.82669323
526.74767, 0.82529725
526.76268, 0.82389945
526.77768, 0.82250236
526.79268, 0.82110850
526.80768, 0.81972042
526.82268, 0.81834061
526.83768, 0.81697159
526.85269, 0.81561583
526.86769, 0.81427579
526.88269, 0.81295391
526.89769, 0.81165258
526.91269, 0.81037415
526.92769, 0.80912093
526.94269, 0.80789517
526.95770, 0.80669910
526.97270, 0.80553485
526.98770, 0.80440450
527.00270, 0.80331008
527.01770, 0.80225353
527.03270, 0.80123672
527.04770, 0.80026143
527.06271, 0.79932938
527.07771, 0.79844218
527.09271, 0.79760135
527.10771, 0.79680835
527.12271, 0.79606449
527.13771, 0.79537102
527.15272, 0.79472909
527.16772, 0.79413971
527.18272, 0.79360381
527.19772, 0.79312221
527.21272, 0.79269562
527.22772, 0.79232463
527.24272, 0.79200972
527.25773, 0.79175127
527.27273, 0.79154951
527.28773, 0.79140459
527.30273, 0.79131653
527.31773, 0.79128524
527.33273, 0.79131050
527.34773, 0.79139199
527.36274, 0.79152927
527.37774, 0.79172179
527.39274, 0.79196888
527.40774, 0.79226976
527.42274, 0.79262355
527.43774, 0.79302926
527.45275, 0.79348578
527.46775, 0.79399192
527.48275, 0.79454637
527.49775, 0.79514772
527.51275, 0.79579450
527.52775, 0.79648509
527.54275, 0.79721784
527.55776, 0.79799098
527.57276, 0.79880266
527.58776, 0.79965097
527.60276, 0.80053390
527.61776, 0.80144940
527.63276, 0.80239535
527.64776, 0.80336954
527.66277, 0.80436973
527.67777, 0.80539363
527.69277, 0.80643889
527.70777, 0.80750312
527.72277, 0.80858391
527.73777, 0.80967879
527.75278, 0.81078529
527.76778, 0.81190091
527.78278, 0.81302311
527.79778, 0.81414938
527.81278, 0.81527716
527.82778, 0.81640394
527.84278, 0.81752716
527.85779, 0.81864430
527.87279, 0.81975286
527.88779, 0.82085035
527.90279, 0.82193429
527.91779, 0.82300225
527.93279, 0.82405184
527.94779, 0.82508068
527.96280, 0.82608647
527.97780, 0.82706693
527.99280, 0.82801986
528.00780, 0.82894309
528.02280, 0.82983453
528.03780, 0.83069217
528.05281, 0.83151404
528.06781, 0.83229826
528.08281, 0.83304303
528.09781, 0.83374664
528.11281, 0.83440745
528.12781, 0.83502391
528.14281, 0.83559458
528.15782, 0.83611809
528.17282, 0.83659318
528.18782, 0.83701869
528.20282, 0.83739357
528.21782, 0.83771686
528.23282, 0.83798771
528.24782, 0.83820538
528.26283, 0.83836924
528.27783, 0.83847876
528.29283, 0.83853354
528.30783, 0.83853327
528.32283, 0.83847776
528.33783, 0.83836695
528.35284, 0.83820086
528.36784, 0.83797965
528.38284, 0.83770358
528.39784, 0.83737302
528.41284, 0.83698845
528.42784, 0.83655046
528.44284, 0.83605976
528.45785, 0.83551713
528.47285, 0.83492351
528.48785, 0.83427988
528.50285, 0.83358738
528.51785, 0.83284719
528.53285, 0.83206064
528.54785, 0.83122912
528.56286, 0.83035410
528.57786, 0.82943717
528.59286, 0.82847999
528.60786, 0.82748428
528.62286, 0.82645185
528.63786, 0.82538460
528.65287, 0.82428447
528.66787, 0.82315349
528.68287, 0.82199372
528.69787, 0.82080731
528.71287, 0.81959643
528.72787, 0.81836333
528.74287, 0.81711027
528.75788, 0.81583957
528.77288, 0.81455357
528.78788, 0.81325466
528.80288, 0.81194523
528.81788, 0.81062771
528.83288, 0.80930452
528.84788, 0.80797811
528.86289, 0.80665093
528.87789, 0.80532542
528.89289, 0.80400403
528.90789, 0.80268918
528.92289, 0.80138331
528.93789, 0.80008879
528.95290, 0.79880802
528.96790, 0.79754332
528.98290, 0.79629702
528.99790, 0.79507138
529.01290, 0.79386863
529.02790, 0.79269095
529.04290, 0.79154048
529.05791, 0.79041929
529.07291, 0.78932938
529.08791, 0.78827272
529.10291, 0.78725119
529.11791, 0.78626660
529.13291, 0.78532068
529.14791, 0.78441509
529.16292, 0.78355141
529.17792, 0.78273113
529.19292, 0.78195566
529.20792, 0.78122631
529.22292, 0.78054429
529.23792, 0.77991075
529.25293, 0.77932670
529.26793, 0.77879307
529.28293, 0.77831070
529.29793, 0.77788030
529.31293, 0.77750250
529.32793, 0.77717780
529.34293, 0.77690663
529.35794, 0.77668927
529.37294, 0.77652592
529.38794, 0.77641667
529.40294, 0.77636149
529.41794, 0.77636024
529.43294, 0.77641269
529.44794, 0.77651848
529.46295, 0.77667717
529.47795, 0.77688819
529.49295, 0.77715086
529.50795, 0.77746443
529.52295, 0.77782801
529.53795, 0.77824064
529.55296, 0.77870124
529.56796, 0.77920864
529.58296, 0.77976159
529.59796, 0.78035872
529.61296, 0.78099859
529.62796, 0.78167967
529.64296, 0.78240035
529.65797, 0.78315894
529.67297, 0.78395367
529.68797, 0.78478270
529.70297, 0.78564411
529.71797, 0.78653592
529.73297, 0.78745611
529.74797, 0.78840256
529.76298, 0.78937314
529.77798, 0.79036564
529.79298, 0.79137782
529.80798, 0.79240740
529.82298, 0.79345205
529.83798, 0.79450942
529.85299, 0.79557714
529.86799, 0.79665282
529.88299, 0.79773402
529.89799, 0.79881833
529.91299, 0.79990332
529.92799, 0.80098654
529.94299, 0.80206556
529.95800, 0.80313796
529.97300, 0.80420132
529.98800, 0.80525326
530.00300, 0.80629140
530.01800, 0.80731338
530.03300, 0.80831691
530.04800, 0.80929970
530.06301, 0.81025952
530.07801, 0.81119419
530.09301, 0.81210156
530.10801, 0.81297955
530.12301, 0.81382615
530.13801, 0.81463938
530.15302, 0.81541737
530.16802, 0.81615829
530.18302, 0.81686039
530.19802, 0.81752202
530.21302, 0.81814158
530.22802, 0.81871759
530.24302, 0.81924863
530.25803, 0.81973339
530.27303, 0.82017065
530.28803, 0.82055929
530.30303, 0.82089828
530.31803, 0.82118671
530.33303, 0.82142375
530.34803, 0.82160870
530.36304, 0.82174096
530.37804, 0.82182002
530.39304, 0.82184551
530.40804, 0.82181716
530.42304, 0.82173480
530.43804, 0.82159838
530.45305, 0.82140797
530.46805, 0.82116374
530.48305, 0.82086598
530.49805, 0.82051510
530.51305, 0.82011160
530.52805, 0.81965610
530.54305, 0.81914933
530.55806, 0.81859214
530.57306, 0.81798545
530.58806, 0.81733033
530.60306, 0.81662792
530.61806, 0.81587946
530.63306, 0.81508631
530.64806, 0.81424990
